ccn,state_or_region,reporting_entity_name_common,machine_readable_url
454123,TX,Oceans Behavioral Hospital Of Lufkin Llc,https://oceanshealthcare.com/wp-content/uploads/2022/04/OCEANS-HEALTHCARE_PRICE-TRANSPARENCY_SHOPPABLE-SERVICES_MAR-2022.xlsx
454126,TX,Dallas Behavioral Healthcare Hospital Llc,https://www.dallasbehavioral.com/sites/default/files/pricing.csv
454128,TX,Wellbridge Healthcare Fort Worth,https://www.kindredhospitals.com/docs/default-source/default-document-library/behavior-health/wb-fw-shoppable-services.xlsx
454130,TX,Wellbridge Healthcare Greater Dallas,https://www.kindredhospitals.com/docs/default-source/default-document-library/behavior-health/wb-gd-shoppable-services.xlsx
454132,TX,San Antonio Behavioral Healthcare Hospital,https://www.sanantoniobehavioral.com/wp-content/uploads/2021/01/Standard-Rates-Transparency-Sheet.csv
454133,TX,Cross Creek Hospital,https://www.crosscreekhospital.com/wp-content/uploads/pricing/2022/cross_creek_standard_pricing_2022.csv
454134,TX,Haven Behavioral Hospital Of Frisco,https://www.havenfrisco.com/wp-content/uploads/sites/2/2021/01/90-0957339_Haven-Behavioral-Hospital-of-Frisco_standardcharges.csv
454136,TX,Oceans Behavioral Hospital Of Katy,https://oceanshealthcare.com/wp-content/uploads/2022/04/OCEANS-HEALTHCARE_PRICE-TRANSPARENCY_SHOPPABLE-SERVICES_MAR-2022.xlsx
454137,TX,Oceans Behavioral Hospital Of San Marcos,https://oceanshealthcare.com/wp-content/uploads/2022/04/OCEANS-HEALTHCARE_PRICE-TRANSPARENCY_SHOPPABLE-SERVICES_MAR-2022.xlsx
454146,TX,Rio Vista Behavioral Health,https://www.riovistabehavioral.com/wp-content/uploads/pricing/2022/rio_vista_standard_pricing_2022.csv
454147,TX,Oceans Behavioral Hospital Of Pasadena,https://oceanshealthcare.com/wp-content/uploads/2022/04/OCEANS-HEALTHCARE_PRICE-TRANSPARENCY_SHOPPABLE-SERVICES_MAR-2022.xlsx
454148,TX,Perimeter Behavioral Hospital Of Arlington,https://assets.speakcdn.com/assets/2789/standard_charges_arlington_.xlsx
454149,TX,Perimeter Behavioral Hospital Of Dallas,https://assets.speakcdn.com/assets/2789/standard_charges_garland_.xlsx
454150,TX,Oceans Behavioral Hospital Of Waco,https://oceanshealthcare.com/wp-content/uploads/2022/04/OCEANS-HEALTHCARE_PRICE-TRANSPARENCY_SHOPPABLE-SERVICES_MAR-2022.xlsx
454151,TX,"Medical Behavioral Hospital Of Clear Lake, Llc",https://www.neuropsychiatrichospitals.net/wp-content/uploads/2022/04/NPH-Price-Tranparency-Pricing.xlsx
454154,TX,Oceans Behavioral Hospital Of Amarillo,https://oceanshealthcare.com/wp-content/uploads/2022/04/OCEANS-HEALTHCARE_PRICE-TRANSPARENCY_SHOPPABLE-SERVICES_MAR-2022.xlsx
459801,TX,Medical City Hospital,https://core.secure.ehc.com/src/util/detail-price-list/46-4027347_medical-city-alliance_standardcharges.csv
459807,TX,North Austin Medical Center,https://core.secure.ehc.com/src/util/detail-price-list/74-2781812_north-austin-medical-center_standardcharges.csv
459808,TX,Baylor University Medical Center,https://www.bswhealth.com/-/media/project/bsw/sites/bswhealth/documents/patient-tools/estimate-cost-of-care/75-1837454_baylor-university-medical-center_standardcharges.csv
459809,TX,The Methodist Hospital Transplant,https://www.houstonmethodist.org/-/media/files/patient-resources/741180155_the-methodist-hospital_standardcharges.ashx
459812,TX,Cook Childrens Medical Center Transplant Services,https://mrf.panaceainc.com/Download.aspx
459814,TX,Children's Medical Center Dallas,https://chst-mkt-mrf.s3.amazonaws.com/752062019_childrens-health-system-of-texas_dallas_standardcharges.json
459818,TX,Methodist Hospital,https://www.houstonmethodist.org/-/media/files/patient-resources/741180155_the-methodist-hospital_standardcharges.ashx
459822,TX,Baylor All Saints Medical Center Of Fort Worth,https://www.bswhealth.com/-/media/project/bsw/sites/bswhealth/documents/patient-tools/estimate-cost-of-care/75-1008430_baylor-scott-and-white-all-saints-medical-center_standardcharges.csv
459824,TX,Memorial Hermann Hospital,https://memorialhermann.org/-/media/memorial-hermann/org/files/patients-and-visitors/cms-standard-hospital-charges-2022/741152597_childrens-memorial-hermann-hospital_standardcharges.ashx
459825,TX,Las Palmas Medical Center (transplant),https://core.secure.ehc.com/src/util/detail-price-list/742499952_las-palmas-medical-center_standardcharges.csv
459826,TX,Medical City Transplant Institute - Fort Worth,https://core.secure.ehc.com/src/util/detail-price-list/46-4027347_medical-city-alliance_standardcharges.csv
460001,UT,Utah Valley Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_utah-valley-hospital_standardcharges.ashx
460004,UT,Mckay Dee Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_mckaydee-hospital-center_standardcharges.ashx
460005,UT,Ogden Regional Medical Center,https://core.secure.ehc.com/src/util/detail-price-list/62-1650578_ogden-regional-medical-center_standardcharges.csv
460006,UT,Lds Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_lds-hospital_standardcharges.ashx
460007,UT,Cedar City Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_cedar-city-hospital_standardcharges.ashx
460010,UT,Intermountain Medical Center,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_intermountain-medical-center_standardcharges.ashx
460011,UT,Castleview Hospital,https://www.castleviewhospital.net/sites/castleview/assets/uploads/MRF%20-%20Castleview_Hospital_Standard_Charges_06152021%20621762357.zip
460013,UT,Mountain View Hospital,https://core.secure.ehc.com/src/util/detail-price-list/87-0333048_mountain-view-hospital_standardcharges.csv
460014,UT,Mountain West Medical Center,https://mountainwestmc.com/wp-content/uploads/2022/04/MountainWest_CMList_01_10_2022.csv
460015,UT,Logan Regional Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_logan-regional-hospital_standardcharges.ashx
460017,UT,Brigham City Community Hospital,https://core.secure.ehc.com/src/util/detail-price-list/87-0318837_brigham-city-community-hospital_standardcharges.csv
460021,UT,St George Regional Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_st-george-regional-hospital_standardcharges.ashx
460023,UT,American Fork Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_american-fork-hospital_standardcharges.ashx
460026,UT,Sevier Valley Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_sevier-valley-hospital_standardcharges.ashx
460030,UT,Ashley Regional Medical Center,https://www.ashleyregional.com/sites/ashley/assets/uploads/MRF%20-%20Ashley_Regional_Medical_Center_Standard_Charges_06042021%20621762532.zip
460039,UT,Bear River Valley Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_bear-river-valley-hospital_standardcharges.ashx
460041,UT,Davis Hospital And Medical Center,https://content.steward.org/sites/default/files/2022-09/680562507_DavisHospital_standardcharges_0.csv
460042,UT,Lakeview Hospital,https://core.secure.ehc.com/src/util/detail-price-list/87-0322019_lakeview-hospital_standardcharges.csv
460043,UT,Orem Community Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_orem-community-hospital_standardcharges.ashx
460044,UT,Alta View Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_alta-view-hospital_standardcharges.ashx
460047,UT,St Mark's Hospital,https://core.secure.ehc.com/src/util/detail-price-list/62-1650573_st-marks-hospital_standardcharges.csv
460052,UT,Timpanogos Regional Hospital,https://core.secure.ehc.com/src/util/detail-price-list/62-1831495_timpanogos-regional-medical-ctr_standardcharges.csv
460054,UT,Cache Valley Hospital,https://core.secure.ehc.com/src/util/detail-price-list/471210615_cache-valley-hospital_standardcharges.csv
460057,UT,Park City Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_park-city-hospital_standardcharges.ashx
460058,UT,Riverton Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_riverton-hospital_standardcharges.ashx
460060,UT,Lone Peak Hospital,https://core.secure.ehc.com/src/util/detail-price-list/251925376_lone-peak-hospital_standardcharges.csv
460061,UT,Layton Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_layton-hospital_standardcharges.ashx
460062,UT,Spanish Fork Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_lds-hospital_standardcharges.ashx
461300,UT,Delta Community Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_delta-community-hospital_standardcharges.ashx
461301,UT,Fillmore Community Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_fillmore-community-hospital_standardcharges.ashx
461302,UT,Moab Regional Hospital,https://mrhmoab.org/wp-content/uploads/2022/07/870543342_MoabRegionalHospital_Standardcharges.csv
461303,UT,Sanpete Valley Hospital - Cah,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_sanpete-valley-hospital_standardcharges.ashx
461306,UT,Gunnison Valley Hospital,https://www.gvhospital.org/images/pdfs-doc/GVH_Chargemaster_machine_readable_worksheet_posted_01_01_22.xlsx
461307,UT,Heber Valley Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_heber-valley-hospital_standardcharges.ashx
461309,UT,Kane County Hospital,https://kaneco.goredde.com/Estimator/Files/87-0467930_Kane_County_Hospital_standardcharges.xlsx
462004,UT,Kpc Promise Hospital Of Salt Lake,https://kpcph.com/wp-content/uploads/2022/02/83-4141873_KPC-Promise-Hospital-of-Salt-Lake-LLC_standardcharges.csv
462005,UT,Utah Valley Specialty Hospital,https://uvsh.ernesthealth.com/wp-content/uploads/2022/01/Utah-Valley-Specialty-Charge-Master-120040.xlsx
463025,UT,Encompass Health Rehabilitation Hospital Of Utah,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/63-1105917_encompass-health-rehabilitation-hospital-of-utah_standardcharges.csv
463027,UT,Northern Utah Rehabilitation Hospital,https://nurh.ernesthealth.com/wp-content/uploads/2022/01/NURH_Chargemaster.zip
463301,UT,Primary Children's Hospital,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_primary-childrens-hospital_standardcharges.ashx
464015,UT,Highland Ridge Hospital,https://www.highlandridgehospital.com/wp-content/uploads/pricing/2022/highland_ridge_standard_pricing_2022.csv
469810,UT,University Of Utah Hospital - Tc,https://healthcare.utah.edu/pricing/876000525_UniversityUtahHospital_StandardCharges.csv
469811,UT,Intermountain Medical Center,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_intermountain-medical-center_standardcharges.ashx
470001,VT,Central Vermont Medical Center,https://www.cvmc.org/sites/default/files/documents/222547186_CentralVermontMedicalCenter_standardcharges.xlsx
470011,VT,Brattleboro Memorial Hospital,https://www.bmhvt.org/wp-content/uploads/03-0107300_BrattleboroMemorialHospital_StandardCharges_20221020.xlsx
471302,VT,Mt Ascutney Hospital,https://secure.claraprice.net/price-transparency/5fcd5b479a/machine-readable/51-0194237_mt.-ascutney-hospital-and-health-center_standardcharges.json
471303,VT,Northeastern Vermont Regional Hospital,https://nvrh.org/wp-content/uploads/2021/12/MachineReadable-File-FY22-12.8.21.xlsx
471304,VT,North Country Hospital And Health Center,https://www.northcountryhospital.org/wp-content/uploads/030185556_NorthCountryHospital_standardcharges.csv
471305,VT,Copley Hospital,https://www.copleyvt.org/wp-content/uploads/2022/08/2022_Machine-Readable.csv
471307,VT,"Porter Hospital, Inc",https://www.portermedical.org/wp-content/uploads/2021/12/030181058_PorterHospital_standardcharges.xlsx
490004,VA,Sentara Rmh Medical Center,https://www.sentara.com/Assets/CSV/540506331_sentara-rmh-medical-center_standardcharges.xlsx
490005,VA,Winchester Medical Center,https://www.valleyhealthlink.com/documents/pricing%20transparency/2022-VAL_VLY_FullCdm_PriceTransparency.1)6.8.22.xlsx
490007,VA,Sentara Norfolk General Hospital,https://www.sentara.com/Assets/CSV/541547408_sentara-norfolk-general-hospital_standardcharges.xlsx
490009,VA,University Of Virginia Medical Center,https://uvahealth.com/sites/default/files/2022-08/546001796_university-of-virginia-medical-center_standardcharges.txt
490013,VA,Sentara Halifax Regional Hospital,https://www.sentara.com/Assets/CSV/540648699_sentara-halifax-regional-hospital_standardcharges.xlsx
490017,VA,Bon Secours Maryview Medical Center,https://www.bonsecours.com/-/media/bon-secours/patients-and-visitors/corporate/pricing/540506463_maryview_standardcharges.ashx
490020,VA,John Randolph Medical Center,https://core.secure.ehc.com/src/util/detail-price-list/611272888_john-randolph-medical-center_standardcharges.csv
490024,VA,Carilion Roanoke Memorial Hospital,https://www.carilionclinic.org/sites/default/files/2021-12/540506332_Carilion-Roanoke-Community-Hospital_StandardCharges.csv
490032,VA,Medical College Of Virginia Hospitals,https://www.vcuhealth.org/-/media/media/file/541489410_tappahannock-hospital_-standard-charges.ashx
490033,VA,Warren Memorial Hospital,https://www.valleyhealthlink.com/documents/pricing%20transparency/2022-VAL_VLY_FullCdm_PriceTransparency.1)6.8.22.xlsx
490040,VA,Inova Alexandria Hospital,https://www.inova.org/sites/default/files/patient_visitor/price_transparency/2022/540620889_inova-alexandria-hospital_standardcharges.xlsx
490041,VA,Mary Immaculate Hospital,https://www.bonsecours.com/-/media/bon-secours/patients-and-visitors/corporate/pricing/540548200_mary-immaculate_standardcharges.ashx
490042,VA,Carilion New River Valley Medical Center,https://www.carilionclinic.org/sites/default/files/2021-12/540553805_Carilion-New-River-Valley-Medical-Center_StandardCharges.csv
490043,VA,Inova Loudoun Hospital,https://www.inova.org/sites/default/files/patient_visitor/price_transparency/2022/540620889_inova-loudoun-hospital_standardcharges.xlsx
490044,VA,Sentara Obici Hospital,https://www.sentara.com/Assets/CSV/541547408_sentara-obici-hospital_standardcharges.xlsx
490045,VA,Uva Prince William Medical Center,https://www.novanthealthuva.org/Portals/541/Assets/CSVs/Corporate/54-0696355_NovantHealthUVAPrinceWilliamMedicalCenter_standardcharges.csv
490046,VA,Sentara Leigh Hospital,https://www.sentara.com/Assets/CSV/541547408_sentara-leigh-hospital_standardcharges.xlsx
490048,VA,Lewisgale Medical Center,https://core.secure.ehc.com/src/util/detail-price-list/621760148_lewisgale-medical-center_standardcharges.csv
490057,VA,Sentara Virginia Beach General Hospital,https://www.sentara.com/Assets/CSV/541547408_sentara-virginia-beach-general-hospital_standardcharges.xlsx
490059,VA,Bon Secours St Marys Hospital,https://www.bonsecours.com/-/media/bon-secours/patients-and-visitors/corporate/pricing/540793767_st-marys_standardcharges.ashx
490063,VA,Inova Fairfax Hospital,https://www.inova.org/sites/default/files/patient_visitor/price_transparency/2022/540620889_inova-fairfax-hospital_standardcharges.xlsx
490066,VA,Sentara Williamsburg Regional Medical Center,https://www.sentara.com/Assets/CSV/541547408_sentara-williamsburg-regional-medical-center_standardcharges.xlsx
490067,VA,Southside Regional Medical Center,https://www.bonsecours.com/-/media/bon-secours/patients-and-visitors/corporate/pricing/843050337_southside-regional_standardcharges.ashx
490069,VA,Bon Secours Memorial Regional Medical Center,https://www.bonsecours.com/-/media/bon-secours/patients-and-visitors/corporate/pricing/541744931_memorial-regional_standardcharges.ashx
490075,VA,Sovah Health Danville,https://www.sovahhealth.com/sites/sovah/assets/uploads/202028539_Sovah_Health_Danville_Standard_Charges_05152021(3)%20(1).xlsx
490077,VA,Sentara Martha Jefferson Hospital,https://www.sentara.com/Assets/CSV/540261840_sentara-martha-jefferson-hospital_standardcharges.xlsx
490079,VA,Sovah Health - Martinsville,https://www.sovahhealth.com/sites/sovah/assets/uploads/202028539_Sovah_Health_Martinsville_Standard_Charges_12182020(1).zip
490084,VA,Vcu Health Tappahannock Hospital,https://www.vcuhealth.org/-/media/media/file/541489410_tappahannock-hospital_-standard-charges.ashx
490089,VA,Carilion Franklin Memorial Hospital,https://www.carilionclinic.org/sites/default/files/2021-12/540480606_Carilion-Franklin-Memorial-Hospital_StandardCharges.csv
490092,VA,Bon Secours Southampton Memorial Hospital,https://www.bonsecours.com/-/media/bon-secours/patients-and-visitors/corporate/pricing/843041473_southhampton_standardcharges.ashx
490093,VA,Sentara Careplex Hospital,https://www.sentara.com/Assets/CSV/541547408_sentara-careplex-hospital_standardcharges.xlsx
490094,VA,Bon Secours Richmond Community Hospital,https://www.bonsecours.com/-/media/bon-secours/patients-and-visitors/corporate/pricing/540647482_richmond_standardcharges.ashx
490097,VA,Southern Virginia Regional Medical Center,https://www.bonsecours.com/-/media/bon-secours/patients-and-visitors/corporate/pricing/843065045_southern-virginia_standardcharges.ashx
490098,VA,Community Memorial Hospital,https://www.vcuhealth.org/-/media/media/file/541489410_tappahannock-hospital_-standard-charges.ashx
490101,VA,Inova Fair Oaks Hospital,https://www.inova.org/sites/default/files/patient_visitor/price_transparency/2022/540620889_inova-fair-oaks-hospital_standardcharges.xlsx
490107,VA,Reston Hospital Center,https://core.secure.ehc.com/src/util/detail-price-list/62-1777534_reston-hospital-center_standardcharges.csv
490110,VA,Lewisgale Hospital Montgomery,https://core.secure.ehc.com/src/util/detail-price-list/54-0889154_lewisgale-hospital-montgomery_standardcharges.csv
490111,VA,Wythe County Community Hospital,https://www.wcch.org/sites/wythe/assets/uploads/MRF%20-%20Wythe_County_Community_Standard_Charges_06112021%20202468795.zip
490112,VA,Cjw Medical Center,https://core.secure.ehc.com/src/util/detail-price-list/54-1779911_cjw-medical-center_standardcharges.csv
490113,VA,Sentara Northern Virginia Medical Center,https://www.sentara.com/Assets/CSV/540853898_sentara-northern-virginia-medical-center_standardcharges.xlsx
490115,VA,Twin County Regional Hospital,https://www.tcrh.org/sites/twincounty/assets/uploads/MRF%20-%20Twin_County_Regional_Standard_Charges_06082021%20454601843.zip
490116,VA,Lewisgale Hospital Pulaski,https://core.secure.ehc.com/src/util/detail-price-list/54-0941129_lewisgale-hospital-pulaski_standardcharges.csv
490117,VA,Carilion Tazewell Community Hospital,https://www.carilionclinic.org/sites/default/files/2021-12/546074580_Carilion-Tazewell-Community-Hospital_StandardCharges.csv
490118,VA,Henrico Doctors' Hospital,https://core.secure.ehc.com/src/util/detail-price-list/62-1113733_henrico-doctors-hospital_standardcharges.csv
490119,VA,Sentara Princess Anne Hospital,https://www.sentara.com/Assets/CSV/273208969_sentara-princess-anne-hospital_standardcharges.xlsx
490122,VA,Inova Mount Vernon Hospital,https://www.inova.org/sites/default/files/patient_visitor/price_transparency/2022/540620889_inova-mt-vernon-hospital_standardcharges.xlsx
490126,VA,Lewisgale Hospital Alleghany,https://core.secure.ehc.com/src/util/detail-price-list/54-1761046_lewisgale-hospital-alleghany_standardcharges.csv
490127,VA,Buchanan General Hospital,https://www.bgh.org/docs/BGH_Machine_Readable_Charges.csv
490136,VA,Bon Secours St Francis Medical Center,https://www.bonsecours.com/-/media/bon-secours/patients-and-visitors/corporate/pricing/311716973_st-francis-medical-center_standardcharges.ashx
490141,VA,Spotsylvania Regional Medical Center,https://core.secure.ehc.com/src/util/detail-price-list/06-1760818_spotsylvania-regional-medical-center_standardcharges.csv
490144,VA,Uva Health Haymarket Medical Center,https://www.novanthealthuva.org/Portals/541/Assets/CSVs/Corporate/54-0696355_NovantHealthUVA_HaymarketMedicalCenter_standard_charges.csv
490145,VA,Stonesprings Hospital Center,https://core.secure.ehc.com/src/util/detail-price-list/04-3665595_stonesprings-hospital-center_standardcharges.csv
49037E,VA,University Of Virginia Childrens Rehab,https://uvahealth.com/sites/default/files/2022-08/546001796_university-of-virginia-medical-center_standardcharges.txt
491300,VA,Bath Community Hospital,https://bathhospital.org/wp-content/uploads/2021/10/540505913_Bath-Community-Hospital_StandardCharges.xlsx
491302,VA,Carilion Giles Community Hospital,https://www.carilionclinic.org/sites/default/files/2021-12/540549603_Carilion-Giles-Community-Hospital_StandardCharges.csv
491304,VA,Carilion Stonewall Jackson Hospital,https://www.carilionclinic.org/sites/default/files/2021-12/540568001_Carilion-Rockbridge-Community-Hospital_StandardCharges.csv
491305,VA,Shenandoah Memorial Hospital,https://www.valleyhealthlink.com/documents/pricing%20transparency/2022-VAL_VLY_FullCdm_PriceTransparency.1)6.8.22.xlsx
491307,VA,"Page Memorial Hospital, Inc",https://www.valleyhealthlink.com/documents/pricing%20transparency/2022-VAL_VLY_FullCdm_PriceTransparency.1)6.8.22.xlsx
491308,VA,Rappahannock General Hospital,https://www.bonsecours.com/-/media/bon-secours/patients-and-visitors/corporate/pricing/237424835_rappahannock_standardcharges.ashx
492007,VA,Hospital For Extended Recovery,https://www.sentara.com/Assets/CSV/521277417_Hospital_for_Extended_Recovery_standardcharges.xlsx
492008,VA,Select Specialty Hospital - Hampton Roads,https://resources.selectmedical.com/Pricing-Transparency/critical-illness-recovery/74-3135196_Select_Specialty_Hospital-Hampton_Roads_standardcharges.csv
492009,VA,Vibra Hospital Of Richmond,https://vhrichmond.com/wp-content/uploads/sites/33/2022/08/462640222_Vibra-Hospital-of-Richmond_Standard-Charges.csv
492011,VA,Uva Transitional Care Hospital,https://uvahealth.com/sites/default/files/2022-08/546001796_university-of-virginia-medical-center_standardcharges.txt
493025,VA,Sheltering Arms Hospital,https://shelteringarmsinstitute.com/wp-content/uploads/2022/09/Price-Transparency-2022b-machine-readable.xlsx
493027,VA,Riverside Rehabilitation Institute,https://resources.selectmedical.com/Pricing-transparency/inpatient-rehabilitation/82-1270202_Riverside_Rehabilitation_Hospital_standardcharges.csv
493028,VA,Encompass Health Rehab Hospital Of Richmond,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/23-2655290_encompass-health-rehabilitation-hospital-of-richmond_standardcharges.csv
493029,VA,Uva Encompass Health Rehabilitation Hospital,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/72-1397571_uva-encompass-health-rehabilitation-hospital_standardcharges.csv
493030,VA,Sheltering Arms Hospital South,https://shelteringarmsinstitute.com/wp-content/uploads/2022/09/Price-Transparency-2022b-machine-readable.xlsx
493031,VA,Encompass Health Rehab Hospital Of Petersburg,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/20-0948362_encompass-health-rehabilitation-hospital-of-petersburg_standardcharges.csv
493032,VA,Encompass Health Rehab Hospital Of Fredericksburg,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/20-0949793_encompass-health-rehabilitation-hospital-of-fredericksburg_standardcharges.csv
493033,VA,Encompass Health Rehab Hospital Of Northern Va,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/26-1159764_encompass-health-rehabilitation-hospital-of-northern-virginia_standardcharges.csv
493034,VA,Rehabilitation Hospital Of Bristol,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/205612001rehabilitation-hospital-of-bristol-a-joint-venture-of-ballad-health-and-encompass-healthsta.csv
493036,VA,Sheltering Arms Institute,https://shelteringarmsinstitute.com/wp-content/uploads/2022/09/Price-Transparency-2022b-machine-readable.xlsx
493301,VA,Childrens Hospital Of The Kings Daughters Inc,https://www.chkd.org/uploadedFiles/Documents/Patients_and_Families/C540506321_Childrens%20Hospital%20of%20The%20Kings%20Daughters_standardcharges.xlsx
494023,VA,Dominion Hospital,https://core.secure.ehc.com/src/util/detail-price-list/621410313_dominion-hospital_standardcharges.csv
499800,VA,Sentara Norfolk General Hospital,https://www.sentara.com/Assets/CSV/541547408_sentara-norfolk-general-hospital_standardcharges.xlsx
499801,VA,Inova Fairfax Hospital,https://www.inova.org/sites/default/files/patient_visitor/price_transparency/2022/540620889_inova-fairfax-hospital_standardcharges.xlsx
499802,VA,University Of Virginia Health System,https://uvahealth.com/sites/default/files/2022-08/546001796_university-of-virginia-medical-center_standardcharges.txt
499803,VA,Children's Hosp Kings Daughters - Transplant,https://www.chkd.org/uploadedFiles/Documents/Patients_and_Families/C540506321_Childrens%20Hospital%20of%20The%20Kings%20Daughters_standardcharges.xlsx
499805,VA,Medical College Of Virginia,https://www.vcuhealth.org/-/media/media/file/541489410_tappahannock-hospital_-standard-charges.ashx
500002,WA,Providence St Mary Medical Center,https://www.providence.org/external/30-0502262_Providence-St-Mary-Medical-Center_StandardCharges_NC.json
500005,WA,Virginia Mason Medical Center,https://www.vmfh.org/content/dam/vmfhorg/documents/price-transparency/910565539_VirginiaMason_standardcharges_Final.xml
500008,WA,University Of Washington Medical Ctr,https://stevie.cms.uwmedicine.org/sites/stevie/files/2022-07/Price%20Transprency%20Json%20Files%20%282%29.zip
500014,WA,Providence Regional Medical Center Everett,https://www.providence.org/external/35-2346161_Providence-Regional-Medical-Center-Everett_StandardCharges_NC.json
500016,WA,Central Washington Hospital,https://www.confluencehealth.org/910171250_central-washington-hospital_standardcharges.json
500019,WA,Providence Centralia Hospital,https://www.providence.org/external/91-0573108_Providence-Centralia-Hospital_StandardCharges_NC.json
500024,WA,Providence St Peter Hospital,https://www.providence.org/external/91-0567732_Providence-St-Peter-Hospital_StandardCharges_NC.json
500025,WA,Swedish Medical Center / Cherry Hill,https://www.providence.org/external/91-0373400_Swedish-Medical-Center---Cherry-Hill_StandardCharges_NC.json
500026,WA,Swedish Edmonds Hospital,https://www.providence.org/external/27-2305304_Swedish-Edmonds-Hospital_StandardCharges_NC.json
500027,WA,Swedish Medical Center,https://www.providence.org/external/91-0433740_Swedish-First-Hill_StandardCharges_NC.json
500030,WA,St Joseph Hospital,https://app.peacehealth.org/FileRepository/Financial/StandardCharges/STJO/91-0565889_St_Joseph_Medical_Center_StandardCharges.csv
500033,WA,Samaritan Hospital,https://www.samaritanhealthcare.com/wp-content/uploads/2021/01/Samaritan-Healthcare-Standard-Charges-2021.xlsx
500036,WA,Yakima Valley Memorial,https://res.cloudinary.com/dpmykpsih/raw/upload/yakima-memorial-site-396/media/r/4767f68ee820469d818a8b97c95867f0/hospital.csv
500039,WA,Harrison Memorial Hospital,https://harrisonmemhosp.com/sites/harrisonmemhosp.com/files/inline/files/1232_CHARGEMASTER2_20201229185555_1.zip
500041,WA,Peacehealth St John Medical Center,https://app.peacehealth.org/FileRepository/Financial/StandardCharges/STJN/91-0564987_St_John_Medical_Center_StandardCharges.csv
500050,WA,Peacehealth Southwest Medical Center,https://app.peacehealth.org/FileRepository/Financial/StandardCharges/SWMC/91-6068143_Southwest_Medical_Center_StandardCharges.csv
500051,WA,Overlake Hospital Medical Center,https://cleverleypteusstatic.blob.core.windows.net/readable/1861432726_overlake-medical-center-&-clinics_standardcharges.json
500052,WA,Kaiser Permanente Central Hospital,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/910511770-central-hospital-standard-charges-wa-en.xlsx
500053,WA,Trios,https://www.trioshealth.org/sites/trios/assets/uploads/82-3962056_TRIOS_HEALTH_StandardCharges.zip
500058,WA,Kadlec Regional Medical Center,https://www.providence.org/external/91-0655392_Kadlec-Regional-Medical-Center_StandardCharges_NC.json
500064,WA,Harborview Medical Center,https://stevie.cms.uwmedicine.org/sites/stevie/files/2022-07/Price%20Transprency%20Json%20Files%20%282%29.zip
500072,WA,Olympic Medical Center,https://www.olympicmedical.org/wp-content/uploads/2022/01/916001709_olympic-medical-center_standardhcarges.xlsx
500077,WA,Providence Holy Family Hospital,https://www.providence.org/external/35-2345508_Providence-Holy-Family-Hospital_StandardCharges_NC.json
500088,WA,Valley Medical Center,https://www.valleymed.org/contentassets/0b366af0bfb24247956e2e92ec41d358/comprehensive_pricing_transparency_list.xlsx
500148,WA,Confluence Health- Wenatchee Valley Hosp & Clinics,https://www.confluencehealth.org/455563741_wenatchee-valley-hospital_standardcharges.json
