zip_code,bed_count,ccn,medicare_medicaid_eligible
55987,57,240044,TRUE
55805,267,240047,TRUE
55092,61,240050,TRUE
56537,100,240052,TRUE
55426,426,240053,TRUE
55387,109,240056,TRUE
55407,996,240057,TRUE
55744,64,240064,TRUE
55082,97,240066,TRUE
55060,77,240069,TRUE
55021,99,240071,TRUE
56401,162,240075,TRUE
55313,65,240076,TRUE
55435,390,240078,TRUE
55454,1700,240080,TRUE
55792,83,240084,TRUE
56201,136,240088,TRUE
56001,272,240093,TRUE
56601,118,240100,TRUE
56501,87,240101,TRUE
55379,93,240104,TRUE
55101,480,240106,TRUE
55433,573,240115,TRUE
55371,54,240141,TRUE
56031,57,240166,TRUE
55350,66,240187,TRUE
56671,23,240206,TRUE
55337,150,240207,TRUE
55109,184,240210,TRUE
55125,86,240213,TRUE
55369,90,240214,TRUE
56557,18,241300,TRUE
56623,15,241301,TRUE
56183,8,241302,TRUE
56175,25,241303,TRUE
56296,25,241304,TRUE
56431,31,241305,TRUE
56277,16,241306,TRUE
55616,25,241308,TRUE
55072,35,241309,TRUE
55307,20,241311,TRUE
55723,14,241312,TRUE
56510,14,241313,TRUE
56232,24,241314,TRUE
56143,20,241315,TRUE
56628,20,241316,TRUE
55604,16,241317,TRUE
55731,21,241318,TRUE
56172,25,241319,TRUE
56716,49,241320,TRUE
56240,15,241321,TRUE
56649,25,241322,TRUE
56062,25,241323,TRUE
56265,30,241325,TRUE
56347,34,241326,TRUE
56085,16,241327,TRUE
56621,25,241328,TRUE
56479,37,241329,TRUE
56352,28,241330,TRUE
56101,18,241332,TRUE
56081,25,241333,TRUE
56082,17,241334,TRUE
55981,25,241335,TRUE
56728,15,241336,TRUE
56762,12,241337,TRUE
55041,18,241338,TRUE
56136,24,241339,TRUE
55705,16,241340,TRUE
56208,15,241341,TRUE
56278,29,241342,TRUE
56241,30,241343,TRUE
56751,15,241344,TRUE
56093,25,241345,TRUE
55009,15,241346,TRUE
56220,27,241347,TRUE
56178,20,241348,TRUE
56362,36,241349,TRUE
55767,25,241350,TRUE
56283,31,241351,TRUE
56441,42,241353,TRUE
56482,49,241354,TRUE
55336,49,241355,TRUE
56359,31,241356,TRUE
56542,50,241357,TRUE
56633,11,241358,TRUE
56258,49,241359,TRUE
56636,20,241360,TRUE
56071,25,241361,TRUE
55362,39,241362,TRUE
56267,49,241363,TRUE
55720,36,241364,TRUE
56215,31,241365,TRUE
55355,35,241366,TRUE
55051,49,241367,TRUE
56378,28,241368,TRUE
56013,43,241369,TRUE
56345,49,241370,TRUE
56156,28,241371,TRUE
56256,12,241372,TRUE
56573,25,241373,TRUE
56164,44,241374,TRUE
56058,15,241375,TRUE
56334,34,241376,TRUE
56520,25,241377,TRUE
56073,62,241378,TRUE
56531,10,241379,TRUE
56470,50,241380,TRUE
56701,36,241381,TRUE
55112,8,241991,TRUE
55102,254,242004,TRUE
55422,92,242005,TRUE
55106,60,243300,TRUE
55404,279,243302,TRUE
55303,175,244002,TRUE
56201,16,244005,TRUE
55302,16,244011,TRUE
56308,16,244012,TRUE
56537,16,244013,TRUE
56601,16,244014,TRUE
56425,16,244015,TRUE
55443,20,244016,TRUE
55904,16,244017,TRUE
56701,16,244018,TRUE
55902,0,249801,TRUE
55407,0,249802,TRUE
55902,0,249803,TRUE
55455,0,249804,TRUE
55415,0,249805,TRUE
55404,0,249806,TRUE
39216,710,250001,TRUE
38852,48,250002,TRUE
38801,650,250004,TRUE
38652,153,250006,TRUE
39530,153,250007,TRUE
38834,164,250009,TRUE
38635,40,250012,TRUE
38851,84,250017,TRUE
39422,20,250018,TRUE
39502,445,250019,TRUE
39744,43,250020,TRUE
38821,95,250025,TRUE
39339,41,250027,TRUE
39183,354,250031,TRUE
38655,217,250034,TRUE
39452,48,250036,TRUE
39046,67,250038,TRUE
39581,551,250040,TRUE
38614,195,250042,TRUE
39350,82,250043,TRUE
38829,114,250044,TRUE
39216,571,250048,TRUE
39652,37,250049,TRUE
39759,96,250050,TRUE
39601,122,250057,TRUE
39440,285,250058,TRUE
39069,48,250060,TRUE
38965,32,250061,TRUE
39773,60,250067,TRUE
39301,215,250069,TRUE
39204,473,250072,TRUE
39367,80,250077,TRUE
39404,537,250078,TRUE
39301,140,250081,TRUE
38704,268,250082,TRUE
39120,179,250084,TRUE
39429,79,250085,TRUE
38732,165,250093,TRUE
39402,211,250094,TRUE
38751,69,250095,TRUE
39042,134,250096,TRUE
39649,160,250097,TRUE
38935,260,250099,TRUE
39705,328,250100,TRUE
39202,639,250102,TRUE
39301,260,250104,TRUE
39466,60,250117,TRUE
39503,130,250123,TRUE
39111,64,250124,TRUE
39350,40,250127,TRUE
38606,120,250128,TRUE
38646,36,250131,TRUE
39193,43,250134,TRUE
39232,109,250136,TRUE
39232,106,250138,TRUE
38671,161,250141,TRUE
39301,134,250151,TRUE
39216,124,250152,TRUE
39520,104,250162,TRUE
39153,29,250163,TRUE
38654,60,250167,TRUE
38901,156,250168,TRUE
38801,1,250169,TRUE
38668,49,250172,TRUE
39534,342,25039F,FALSE
39701,25,25041F,FALSE
39507,887,25042F,FALSE
39216,498,25043F,FALSE
39216,0,25063E,FALSE
39350,21,25077F,FALSE
39648,52,25078E,FALSE
39501,8,25086E,FALSE
39120,0,25092E,FALSE
39216,56,25100E,FALSE
39074,35,251300,TRUE
39730,33,251302,TRUE
38921,18,251304,TRUE
39654,25,251305,TRUE
39476,30,251306,TRUE
39341,25,251307,TRUE
38863,25,251308,TRUE
39631,25,251309,TRUE
38967,25,251312,TRUE
39194,35,251313,TRUE
39051,25,251315,TRUE
39355,25,251316,TRUE
39114,35,251317,TRUE
38771,35,251318,TRUE
39095,25,251319,TRUE
39150,35,251320,TRUE
39365,25,251322,TRUE
39117,30,251323,TRUE
39667,35,251324,TRUE
39428,35,251325,TRUE
39474,35,251326,TRUE
39083,35,251327,TRUE
39451,7,251329,TRUE
39653,36,251330,TRUE
38916,30,251331,TRUE
39470,24,251333,TRUE
39735,25,251334,TRUE
39328,25,251335,TRUE
39090,25,251336,TRUE
38663,45,251337,TRUE
39159,29,251338,TRUE
38646,25,251339,TRUE
39202,25,252003,TRUE
39301,49,252004,TRUE
39501,70,252005,TRUE
39301,40,252006,TRUE
39211,53,252007,TRUE
39183,35,252008,TRUE
38701,39,252013,TRUE
38606,31,252014,TRUE
39501,33,253027,TRUE
38654,88,254005,TRUE
39232,1231,254007,TRUE
39475,50,254008,TRUE
38804,82,254009,TRUE
39193,306,254010,TRUE
39503,109,254011,TRUE
39531,45,254012,TRUE
39216,0,259800,TRUE
64804,367,260001,TRUE
63301,362,260005,TRUE
64506,353,260006,TRUE
65302,185,260009,TRUE
65109,154,260011,TRUE
65401,240,260017,TRUE
63141,859,260020,TRUE
63501,194,260022,TRUE
63028,240,260023,TRUE
65483,66,260024,TRUE
63401,99,260025,TRUE
64132,545,260027,TRUE
63110,1737,260032,TRUE
64730,60,260034,TRUE
65807,592,260040,TRUE
65102,135,260047,TRUE
64108,283,260048,TRUE
64128,501,26004F,FALSE
64468,90,260050,TRUE
63090,185,260052,TRUE
64429,49,260057,TRUE
65536,48,260059,TRUE
64772,71,260061,TRUE
64154,147,260062,TRUE
65265,70,260064,TRUE
65804,866,260065,TRUE
65201,394,260068,TRUE
63851,167,260070,TRUE
65270,101,260074,TRUE
63128,767,260077,TRUE
65775,120,260078,TRUE
63026,180,260081,TRUE
64114,300,260085,TRUE
63117,690,260091,TRUE
65615,157,260094,TRUE
64057,366,260095,TRUE
64116,451,260096,TRUE
64093,104,260097,TRUE
64139,304,260102,TRUE
63044,538,260104,TRUE
63110,356,260105,TRUE
63131,494,260108,TRUE
63701,281,260110,TRUE
63801,188,260113,TRUE
63901,230,260119,TRUE
64804,381,260137,TRUE
64111,642,260138,TRUE
65212,596,260141,TRUE
65340,60,260142,TRUE
63841,50,260160,TRUE
63141,113,260162,TRUE
63640,133,260163,TRUE
64735,65,260175,TRUE
63122,143,260176,TRUE
64069,250,260177,TRUE
63017,493,260179,TRUE
63131,100,26017E,FALSE
63136,475,260180,TRUE
63703,308,260183,TRUE
65065,99,260186,TRUE
64063,102,260190,TRUE
63376,111,260191,TRUE
64014,146,260193,TRUE
65613,74,260195,TRUE
63367,100,260200,TRUE
65251,49,260209,TRUE
63118,563,260210,TRUE
64012,71,260214,TRUE
64086,238,260216,TRUE
63368,76,260219,TRUE
63017,1,260232,TRUE
65201,250,26023F,FALSE
64064,1,260321,TRUE
64724,12,261301,TRUE
63645,25,261302,TRUE
64446,25,261303,TRUE
63565,15,261305,TRUE
63556,25,261306,TRUE
64628,25,261307,TRUE
63664,25,261308,TRUE
64683,25,261309,TRUE
63555,25,261310,TRUE
63775,25,261311,TRUE
64424,19,261312,TRUE
63552,25,261313,TRUE
65041,25,261314,TRUE
63628,3,261315,TRUE
65605,25,261316,TRUE
65625,18,261317,TRUE
65560,25,261318,TRUE
63379,25,261319,TRUE
64067,25,261320,TRUE
64601,25,261321,TRUE
64024,25,261322,TRUE
64744,25,261323,TRUE
64701,35,261324,TRUE
64759,25,261325,TRUE
64085,25,261327,TRUE
64402,25,261328,TRUE
65708,25,261329,TRUE
63670,25,261330,TRUE
64850,25,261331,TRUE
64633,25,261332,TRUE
63353,25,261333,TRUE
65548,25,261335,TRUE
63663,15,261336,TRUE
63080,50,261337,TRUE
64836,25,261338,TRUE
63108,60,262010,TRUE
63301,33,262013,TRUE
63701,30,262015,TRUE
64804,30,262016,TRUE
65804,44,262017,TRUE
64118,35,262018,TRUE
64506,41,262019,TRUE
65201,42,262020,TRUE
65203,72,263027,TRUE
63110,131,263028,TRUE
63017,68,263029,TRUE
63017,35,263030,TRUE
63117,95,263031,TRUE
65804,60,263032,TRUE
63110,235,263301,TRUE
64108,263,263302,TRUE
63043,60,263303,TRUE
63110,80,263304,TRUE
65251,484,264004,TRUE
63640,196,264005,TRUE
64502,142,264007,TRUE
64108,160,264008,TRUE
63139,216,264010,TRUE
63304,104,264012,TRUE
65360,41,264020,TRUE
65806,106,264024,TRUE
63133,44,264028,TRUE
64116,24,264030,TRUE
65065,14,264031,TRUE
65202,72,264032,TRUE
65803,32,264033,TRUE
63703,102,264034,TRUE
64111,0,269800,TRUE
64132,0,269801,TRUE
63111,0,269802,TRUE
63110,0,269803,TRUE
65212,0,269804,TRUE
63110,0,269805,TRUE
64108,0,269806,TRUE
63104,0,269807,TRUE
59601,99,270003,TRUE
59101,304,270004,TRUE
59405,398,270012,TRUE
59806,253,270014,TRUE
59701,98,270017,TRUE
59804,151,270023,TRUE
59402,35,27002F,FALSE
59501,49,270032,TRUE
59636,160,27003F,FALSE
59101,286,270049,TRUE
59301,96,27004F,FALSE
59901,160,270051,TRUE
59715,86,270057,TRUE
59417,28,270074,TRUE
59405,20,270086,TRUE
59101,6,270091,TRUE
59102,8,270092,TRUE
59808,1,270093,TRUE
59255,20,271300,TRUE
59313,25,271301,TRUE
59324,25,271302,TRUE
59858,25,271303,TRUE
59442,25,271304,TRUE
59215,25,271305,TRUE
59645,25,271306,TRUE
59422,25,271307,TRUE
59218,25,271308,TRUE
59349,25,271309,TRUE
59337,4,271310,TRUE
59520,8,271311,TRUE
59538,6,271312,TRUE
59011,25,271313,TRUE
59722,16,271314,TRUE
59526,6,271315,TRUE
59230,25,271316,TRUE
59047,25,271317,TRUE
59725,18,271318,TRUE
59749,10,271319,TRUE
59923,25,271320,TRUE
59036,25,271321,TRUE
59254,19,271322,TRUE
59859,16,271323,TRUE
59425,20,271324,TRUE
59864,25,271325,TRUE
59068,10,271326,TRUE
59327,24,271327,TRUE
59474,21,271328,TRUE
59729,16,271329,TRUE
59019,10,271330,TRUE
59872,25,271331,TRUE
59330,25,271332,TRUE
59644,25,271333,TRUE
59522,25,271334,TRUE
59711,25,271335,TRUE
59937,25,271336,TRUE
59427,20,271337,TRUE
59034,25,271338,TRUE
59022,24,271339,TRUE
59840,25,271340,TRUE
59201,22,271341,TRUE
59263,25,271342,TRUE
59860,22,271343,TRUE
59270,25,271344,TRUE
59457,25,271345,TRUE
59072,25,271346,TRUE
59301,25,271347,TRUE
59716,4,271389,TRUE
59102,40,272001,TRUE
59102,34,273025,TRUE
59601,20,274004,TRUE
68506,630,280003,TRUE
68847,165,280009,TRUE
68198,689,280013,TRUE
68510,265,280020,TRUE
68803,130,280023,TRUE
68901,163,280032,TRUE
68114,430,280040,TRUE
68113,80,28005F,FALSE
68124,400,280060,TRUE
69361,166,280061,TRUE
69101,116,280065,TRUE
68105,486,28006F,FALSE
68025,90,280077,TRUE
68122,356,280081,TRUE
68046,131,280105,TRUE
68601,47,280111,TRUE
68701,133,280125,TRUE
68506,21,280127,TRUE
68526,63,280128,TRUE
68144,24,280129,TRUE
68130,157,280130,TRUE
68114,19,280131,TRUE
68123,91,280132,TRUE
68122,34,280133,TRUE
68845,44,280134,TRUE
68845,1,280138,TRUE
68803,67,280139,TRUE
68506,1,280140,TRUE
68920,19,281300,TRUE
68361,25,281301,TRUE
68420,17,281302,TRUE
68746,20,281303,TRUE
68370,19,281304,TRUE
69145,20,281305,TRUE
68959,25,281306,TRUE
68066,16,281307,TRUE
68371,13,281308,TRUE
68446,18,281309,TRUE
69154,10,281310,TRUE
68939,14,281311,TRUE
68640,20,281312,TRUE
69138,15,281313,TRUE
68651,21,281314,TRUE
68978,25,281315,TRUE
68970,16,281316,TRUE
69336,20,281318,TRUE
68352,17,281319,TRUE
68818,14,281320,TRUE
68788,25,281322,TRUE
68661,25,281323,TRUE
68305,20,281324,TRUE
69210,25,281325,TRUE
68756,25,281326,TRUE
69130,21,281327,TRUE
68826,20,281328,TRUE
68763,25,281329,TRUE
68359,19,281330,TRUE
68729,23,281331,TRUE
68632,20,281332,TRUE
68714,24,281333,TRUE
68620,25,281334,TRUE
68825,12,281335,TRUE
68467,25,281336,TRUE
68873,25,281338,TRUE
68434,25,281339,TRUE
69021,14,281340,TRUE
69337,25,281341,TRUE
68410,18,281342,TRUE
68713,17,281343,TRUE
69201,25,281344,TRUE
68787,25,281345,TRUE
68769,19,281346,TRUE
68765,25,281347,TRUE
69022,25,281348,TRUE
68047,25,281349,TRUE
68450,18,281350,TRUE
69033,22,281351,TRUE
68355,24,281352,TRUE
68862,16,281353,TRUE
68333,15,281354,TRUE
69153,18,281355,TRUE
69140,20,281356,TRUE
69162,25,281357,TRUE
69343,25,281358,TRUE
68008,25,281359,TRUE
69301,25,281360,TRUE
68850,25,281361,TRUE
68949,25,281362,TRUE
69001,25,281363,TRUE
68310,25,281364,TRUE
68822,23,281365,TRUE
68506,96,282000,TRUE
68124,52,282001,TRUE
68502,24,282002,TRUE
68118,108,282003,TRUE
68506,96,283025,TRUE
68010,66,283300,TRUE
68114,134,283301,TRUE
68522,240,284003,TRUE
68105,30,284009,TRUE
68198,0,289805,TRUE
68114,0,289806,TRUE
89502,808,290001,TRUE
89109,762,290003,TRUE
89030,198,290005,TRUE
89102,541,290007,TRUE
89801,75,290008,TRUE
89503,380,290009,TRUE
89015,130,290012,TRUE
89703,211,290019,TRUE
89052,148,29001E,FALSE
89110,43,29001F,FALSE
89106,320,290021,TRUE
89119,346,290022,TRUE
89118,170,29002E,FALSE
89502,204,29002F,FALSE
89434,108,290032,TRUE
89128,407,290039,TRUE
89024,21,29003E,FALSE
89832,10,29003F,FALSE
89144,485,290041,TRUE
89119,116,290042,TRUE
89052,326,290045,TRUE
89118,364,290046,TRUE
89148,246,290047,TRUE
89521,118,290049,TRUE
89106,100,29004F,FALSE
89113,147,290053,TRUE
89149,262,290054,TRUE
89011,166,290057,TRUE
89031,32,290058,TRUE
89102,1,290059,TRUE
89511,158,290061,TRUE
89415,11,291300,TRUE
89451,8,291301,TRUE
89301,25,291302,TRUE
89820,5,291303,TRUE
89419,17,291304,TRUE
89410,23,291306,TRUE
89027,25,291307,TRUE
89445,25,291308,TRUE
89005,67,291309,TRUE
89048,25,291311,TRUE
89008,4,291312,TRUE
89406,25,291313,TRUE
89447,14,291314,TRUE
89146,146,292002,TRUE
89106,199,292003,TRUE
89434,21,292004,TRUE
89128,70,292006,TRUE
89121,24,292007,TRUE
89703,29,292008,TRUE
89109,22,292009,TRUE
89102,79,293026,TRUE
89052,90,293032,TRUE
89148,50,293033,TRUE
89149,44,293034,TRUE
89052,60,293035,TRUE
89431,70,294000,TRUE
89146,293,294002,TRUE
89146,30,294010,TRUE
89117,110,294011,TRUE
89052,134,294012,TRUE
89109,152,294013,TRUE
89103,19,294014,TRUE
89511,124,294015,TRUE
89103,48,294016,TRUE
89102,0,299800,TRUE
3301,295,300001,TRUE
3756,396,300003,TRUE
3246,143,300005,TRUE
3060,208,300011,TRUE
3103,296,300012,TRUE
3867,122,300014,TRUE
3038,86,300017,TRUE
3820,178,300018,TRUE
3431,169,300019,TRUE
3104,150,30001F,FALSE
3060,188,300020,TRUE
3833,100,300023,TRUE
3801,209,300029,TRUE
3801,125,30002F,FALSE
3102,330,300034,TRUE
3598,51,30004E,FALSE
3045,41,30005E,FALSE
3576,16,301300,TRUE
3785,25,301301,TRUE
3561,25,301302,TRUE
3584,25,301303,TRUE
3257,25,301304,TRUE
3766,25,301305,TRUE
3235,25,301306,TRUE
3860,25,301307,TRUE
3743,25,301308,TRUE
3458,25,301309,TRUE
3570,25,301310,TRUE
3264,25,301311,TRUE
3894,25,301312,TRUE
3079,135,303026,TRUE
3301,50,303027,TRUE
3301,230,304000,TRUE
3841,111,304001,TRUE
3756,0,309801,TRUE
7601,781,310001,TRUE
7112,665,310002,TRUE
7047,202,310003,TRUE
8822,184,310005,TRUE
7055,286,310006,TRUE
7666,372,310008,TRUE
7109,472,310009,TRUE
8536,375,310010,TRUE
8210,242,310011,TRUE
7450,431,310012,TRUE
8103,663,310014,TRUE
7960,735,310015,TRUE
7306,401,310016,TRUE
7444,260,310017,TRUE
7503,566,310019,TRUE
7019,950,31001F,FALSE
8629,238,310021,TRUE
8043,765,310022,TRUE
7065,281,310024,TRUE
7002,254,310025,TRUE
7207,384,310027,TRUE
7860,148,310028,TRUE
8103,340,310029,TRUE
8015,161,310031,TRUE
8360,365,310032,TRUE
7701,440,310034,TRUE
8901,610,310038,TRUE
8861,460,310039,TRUE
7703,80,31003F,FALSE
7030,333,310040,TRUE
8755,592,310041,TRUE
8534,344,310044,TRUE
7631,531,310045,TRUE
8244,302,310047,TRUE
8876,335,310048,TRUE
7939,1801,31004F,FALSE
7834,418,310050,TRUE
7902,504,310051,TRUE
8724,436,310052,TRUE
7042,328,310054,TRUE
8060,383,310057,TRUE
7652,496,310058,TRUE
8865,214,310060,TRUE
8046,221,310061,TRUE
8401,593,310064,TRUE
8318,91,310069,TRUE
8901,416,310070,TRUE
7754,596,310073,TRUE
7302,255,310074,TRUE
7740,483,310075,TRUE
7039,485,310076,TRUE
7018,211,310083,TRUE
8701,285,310084,TRUE
8084,596,310086,TRUE
8079,126,310091,TRUE
8638,237,310092,TRUE
7102,358,310096,TRUE
8820,459,310108,TRUE
8690,248,310110,TRUE
7728,273,310111,TRUE
7733,225,310112,TRUE
8050,156,310113,TRUE
7840,148,310115,TRUE
7094,200,310118,TRUE
7103,519,310119,TRUE
7675,128,310130,TRUE
7977,102,312014,TRUE
8701,50,312017,TRUE
7207,75,312018,TRUE
7662,62,312019,TRUE
7801,45,312020,TRUE
8046,69,312022,TRUE
8401,30,312023,TRUE
7107,63,312024,TRUE
7052,336,313025,TRUE
8648,86,313027,TRUE
8755,92,313029,TRUE
8240,80,313030,TRUE
8053,61,313032,TRUE
7724,60,313035,TRUE
8360,41,313036,TRUE
7940,38,313038,TRUE
8901,90,313300,TRUE
8053,30,313302,TRUE
7901,126,314001,TRUE
8037,709,314005,TRUE
8854,48,314011,TRUE
8502,281,314012,TRUE
8625,436,314013,TRUE
7950,468,314016,TRUE
8012,150,314018,TRUE
7481,58,314019,TRUE
7009,180,314020,TRUE
8060,125,314021,TRUE
8755,40,314022,TRUE
8068,30,314023,TRUE
7094,84,314024,TRUE
7922,44,314027,TRUE
8103,0,319800,TRUE
8901,0,319801,TRUE
7601,0,319802,TRUE
7112,0,319803,TRUE
7039,0,319804,TRUE
7103,0,319805,TRUE
87106,527,320001,TRUE
87505,248,320002,TRUE
87701,62,320003,TRUE
88310,94,320004,TRUE
87401,240,320005,TRUE
88201,149,320006,TRUE
87102,254,320009,TRUE
87532,80,320011,TRUE
87109,120,320017,TRUE
88011,286,320018,TRUE
87901,100,32001E,FALSE
87106,623,320021,TRUE
88101,106,320022,TRUE
88310,40,32002F,FALSE
88210,49,320030,TRUE
87544,53,320033,TRUE
87301,69,320038,TRUE
87106,108,32003F,FALSE
87115,150,32004F,FALSE
87501,20,320057,TRUE
87420,69,320059,TRUE
87101,483,32005F,FALSE
87327,35,320060,TRUE
87301,85,320061,TRUE
87313,20,320062,TRUE
88220,116,320063,TRUE
88240,84,320065,TRUE
88435,12,320067,TRUE
88101,40,32006F,FALSE
87114,95,320074,TRUE
87301,200,32007F,FALSE
88130,24,320084,TRUE
88011,168,320085,TRUE
88201,26,320086,TRUE
87144,72,320089,TRUE
87507,36,320090,TRUE
88001,46,320091,TRUE
88011,1,320093,TRUE
87420,75,32010F,FALSE
88330,40,32011F,FALSE
87313,56,32012F,FALSE
88001,50,32013F,FALSE
88435,0,32025E,FALSE
88240,96,32026E,FALSE
88231,16,32027E,FALSE
88435,21,32028E,FALSE
87747,4,32031E,FALSE
87901,15,321300,TRUE
87801,24,321301,TRUE
88401,25,321302,TRUE
88415,25,321304,TRUE
88260,25,321305,TRUE
88345,25,321306,TRUE
87740,25,321307,TRUE
87020,25,321308,TRUE
88030,49,321309,TRUE
87571,25,321310,TRUE
88061,25,321311,TRUE
87102,61,322002,TRUE
87108,32,322003,TRUE
88011,20,322004,TRUE
88203,43,323026,TRUE
87109,87,323027,TRUE
87102,62,323028,TRUE
88011,56,323032,TRUE
87124,25,323033,TRUE
88012,120,324010,TRUE
88008,88,324012,TRUE
87108,48,324013,TRUE
87102,26,324014,TRUE
87102,0,329801,TRUE
87106,0,329802,TRUE
14210,986,330005,TRUE
10701,332,330006,TRUE
14569,62,330008,TRUE
10456,579,330009,TRUE
13905,267,330011,TRUE
12208,732,330013,TRUE
11418,424,330014,TRUE
11229,134,330019,TRUE
12601,365,330023,TRUE
10029,1171,330024,TRUE
11554,530,330027,TRUE
10310,473,330028,TRUE
14513,120,330030,TRUE
13815,58,330033,TRUE
11706,341,330043,TRUE
13413,372,330044,TRUE
11743,408,330045,TRUE
10019,1028,330046,TRUE
12010,149,330047,TRUE
12572,68,330049,TRUE
11355,535,330055,TRUE
11201,464,330056,TRUE
12208,482,330057,TRUE
14456,132,330058,TRUE
10467,1491,330059,TRUE
14302,171,330065,TRUE
14020,166,330073,TRUE
14424,113,330074,TRUE
14214,413,330078,TRUE
12983,95,330079,TRUE
10451,586,330080,TRUE
12953,76,330084,TRUE
13820,60,330085,TRUE
10550,245,330086,TRUE
14905,266,330090,TRUE
12534,124,330094,TRUE
14895,49,330096,TRUE
12208,975,33009F,FALSE
10003,69,330100,TRUE
10065,2262,330101,TRUE
14217,184,330102,TRUE
14760,186,330103,TRUE
10960,375,330104,TRUE
11030,812,330106,TRUE
11901,122,330107,TRUE
14020,246,33010F,FALSE
14141,49,330111,TRUE
13421,101,330115,TRUE
10021,652,330119,TRUE
14810,208,33011F,FALSE
14621,528,330125,TRUE
10940,450,330126,TRUE
10461,457,330127,TRUE
11373,545,330128,TRUE
14215,899,33012F,FALSE
12771,141,330135,TRUE
13326,180,330136,TRUE
14424,1513,33013F,FALSE
13203,431,330140,TRUE
11772,306,330141,TRUE
14810,66,330144,TRUE
12511,258,33014F,FALSE
14843,157,330151,TRUE
12308,368,330153,TRUE
10065,514,330154,TRUE
13601,287,330157,TRUE
10901,269,330158,TRUE
10548,1773,33015F,FALSE
10305,714,330160,TRUE
10549,259,330162,TRUE
14094,134,330163,TRUE
14620,261,330164,TRUE
14787,4,330166,TRUE
10003,1111,330169,TRUE
10468,1192,33016F,FALSE
13045,181,330175,TRUE
10010,1140,33017F,FALSE
12180,238,330180,TRUE
11542,247,330181,TRUE
11576,364,330182,TRUE
10802,242,330184,TRUE
11777,248,330185,TRUE
14092,179,330188,TRUE
11425,1000,33018F,FALSE
12801,442,330191,TRUE
11355,293,330193,TRUE
11219,711,330194,TRUE
11040,1025,330195,TRUE
11235,371,330196,TRUE
13676,94,330197,TRUE
11572,435,330198,TRUE
10029,363,330199,TRUE
11768,2272,33019F,FALSE
11203,639,330202,TRUE
13210,466,330203,TRUE
10016,912,330204,TRUE
10990,60,330205,TRUE
10701,385,330208,TRUE
11209,1000,33020F,FALSE
13669,130,330211,TRUE
10016,1069,330214,TRUE
13440,144,330215,TRUE
13126,132,330218,TRUE
14215,526,330219,TRUE
10301,708,33021F,FALSE
11237,324,330221,TRUE
12866,171,330222,TRUE
13662,25,330223,TRUE
12401,222,330224,TRUE
14626,311,330226,TRUE
14048,65,330229,TRUE
12903,63,33022F,FALSE
11432,581,330231,TRUE
11212,1120,330233,TRUE
10595,895,330234,TRUE
13021,99,330235,TRUE
11215,591,330236,TRUE
14437,72,330238,TRUE
14701,88,330239,TRUE
13440,80,33023F,FALSE
10037,268,330240,TRUE
13210,430,330241,TRUE
13501,217,330245,TRUE
11777,231,330246,TRUE
13210,398,33024F,FALSE
12901,300,330250,TRUE
11570,375,330259,TRUE
10996,130,33025F,FALSE
10591,235,330261,TRUE
12550,244,330264,TRUE
14432,154,330265,TRUE
10567,128,330267,TRUE
10021,205,330270,TRUE
10512,164,330273,TRUE
12078,74,330276,TRUE
14830,81,330277,TRUE
14220,387,330279,TRUE
14642,739,330285,TRUE
11795,437,330286,TRUE
10601,240,330304,TRUE
14850,212,330307,TRUE
11803,204,330331,TRUE
11714,203,330332,TRUE
11203,376,330350,TRUE
14203,133,330354,TRUE
12742,164,330386,TRUE
11794,728,330393,TRUE
13903,500,330394,TRUE
11691,257,330395,TRUE
11206,411,330396,TRUE
10457,446,330399,TRUE
11787,318,330401,TRUE
10993,130,330405,TRUE
12308,115,330406,TRUE
10029,57,330410,TRUE
14611,97,330411,TRUE
13502,1,330412,TRUE
14727,20,331301,TRUE
12932,25,331302,TRUE
12723,15,331303,TRUE
12455,22,331304,TRUE
13753,25,331305,TRUE
13690,20,331307,TRUE
13607,24,331309,TRUE
12428,25,331310,TRUE
13365,25,331311,TRUE
13856,25,331312,TRUE
14865,25,331313,TRUE
14527,35,331314,TRUE
13642,25,331315,TRUE
13346,25,331316,TRUE
13367,25,331317,TRUE
13619,25,331318,TRUE
14103,34,331319,TRUE
12043,40,331320,TRUE
10471,20,331990,TRUE
10461,225,332006,TRUE
10035,411,332008,TRUE
10605,150,333030,TRUE
10595,100,333301,TRUE
13210,128,334001,TRUE
10536,175,334002,TRUE
13669,108,334003,TRUE
11427,476,334004,TRUE
10032,22,334009,TRUE
13901,154,334012,TRUE
11717,560,334013,TRUE
10962,503,334015,TRUE
14620,247,334020,TRUE
13502,189,334021,TRUE
14209,88,334022,TRUE
11701,124,334026,TRUE
11701,245,334027,TRUE
10305,260,334043,TRUE
14901,95,334045,TRUE
12208,165,334046,TRUE
10021,157,334048,TRUE
12866,83,334049,TRUE
14213,260,334052,TRUE
10461,412,334053,TRUE
10035,509,334054,TRUE
10035,164,334060,TRUE
10958,280,334061,TRUE
11203,173,334063,TRUE
11746,44,334064,TRUE
14224,46,334065,TRUE
10962,30,334066,TRUE
13210,0,339800,TRUE
11030,0,339801,TRUE
11203,0,339802,TRUE
10032,0,339803,TRUE
10016,0,339804,TRUE
10595,0,339806,TRUE
10467,0,339807,TRUE
14642,0,339808,TRUE
11794,0,339809,TRUE
10065,0,339810,TRUE
12208,0,339811,TRUE
14203,0,339812,TRUE
